dataset,predictor,traversal,pairing,K,dictionary_entries,pair_entropy,coverage,hits,pairs,encoded_bits,raw_bits,bpw,ratio,sha256
constant,up,col_serp,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2286d426d878f4e7c0ccd73b68ce97a9d1762919ae7fe220417a83ea2ea87c9b
constant,up,col_serp,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2286d426d878f4e7c0ccd73b68ce97a9d1762919ae7fe220417a83ea2ea87c9b
constant,up,col_serp,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2286d426d878f4e7c0ccd73b68ce97a9d1762919ae7fe220417a83ea2ea87c9b
constant,up,col_serp,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,b63740000451a27106f9086e5bba734c82bfc74dfe8dc188c204f6d874d58d6f
constant,up,col_serp,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,b63740000451a27106f9086e5bba734c82bfc74dfe8dc188c204f6d874d58d6f
constant,up,col_serp,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,b63740000451a27106f9086e5bba734c82bfc74dfe8dc188c204f6d874d58d6f
constant,up,col_serp,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,b63740000451a27106f9086e5bba734c82bfc74dfe8dc188c204f6d874d58d6f
constant,up,col_serp,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,b63740000451a27106f9086e5bba734c82bfc74dfe8dc188c204f6d874d58d6f
constant,up,col_serp,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d73a0a0f24d0df44643fe00e1a0ad95db46a1dfff70b976d18f9894c02a4abbc
constant,up,col_serp,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d73a0a0f24d0df44643fe00e1a0ad95db46a1dfff70b976d18f9894c02a4abbc
constant,up,col_serp,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d73a0a0f24d0df44643fe00e1a0ad95db46a1dfff70b976d18f9894c02a4abbc
constant,up,col_serp,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d73a0a0f24d0df44643fe00e1a0ad95db46a1dfff70b976d18f9894c02a4abbc
constant,up,col_serp,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d73a0a0f24d0df44643fe00e1a0ad95db46a1dfff70b976d18f9894c02a4abbc
constant,previous,row,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2148c84a97b4042ba411e6bfeecc8c46e3a7a294d41786beb067d2953b760bb8
constant,previous,row,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2148c84a97b4042ba411e6bfeecc8c46e3a7a294d41786beb067d2953b760bb8
constant,previous,row,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2148c84a97b4042ba411e6bfeecc8c46e3a7a294d41786beb067d2953b760bb8
constant,previous,row,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2148c84a97b4042ba411e6bfeecc8c46e3a7a294d41786beb067d2953b760bb8
constant,previous,row,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,2148c84a97b4042ba411e6bfeecc8c46e3a7a294d41786beb067d2953b760bb8
constant,previous,row,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9743cfea8a867c5c58438eeea60733117ad8ebf5d6f65d5aa0ccd35dfabca8b0
constant,previous,row,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9743cfea8a867c5c58438eeea60733117ad8ebf5d6f65d5aa0ccd35dfabca8b0
constant,previous,row,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9743cfea8a867c5c58438eeea60733117ad8ebf5d6f65d5aa0ccd35dfabca8b0
constant,previous,row,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9743cfea8a867c5c58438eeea60733117ad8ebf5d6f65d5aa0ccd35dfabca8b0
constant,previous,row,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,9743cfea8a867c5c58438eeea60733117ad8ebf5d6f65d5aa0ccd35dfabca8b0
constant,previous,row,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,54c5899ba571810a53462ca513d13a1d2f5459ddb532606bdb62c44036aeed54
constant,previous,row,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,54c5899ba571810a53462ca513d13a1d2f5459ddb532606bdb62c44036aeed54
constant,previous,row,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,54c5899ba571810a53462ca513d13a1d2f5459ddb532606bdb62c44036aeed54
constant,previous,row,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,54c5899ba571810a53462ca513d13a1d2f5459ddb532606bdb62c44036aeed54
constant,previous,row,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,54c5899ba571810a53462ca513d13a1d2f5459ddb532606bdb62c44036aeed54
constant,previous,serp,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,1bb839519c97e1179efabcfcd507d1269275b22f49a03ab1fe9a0ddcd3ceb6d7
constant,previous,serp,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,1bb839519c97e1179efabcfcd507d1269275b22f49a03ab1fe9a0ddcd3ceb6d7
constant,previous,serp,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,1bb839519c97e1179efabcfcd507d1269275b22f49a03ab1fe9a0ddcd3ceb6d7
constant,previous,serp,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,1bb839519c97e1179efabcfcd507d1269275b22f49a03ab1fe9a0ddcd3ceb6d7
constant,previous,serp,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,1bb839519c97e1179efabcfcd507d1269275b22f49a03ab1fe9a0ddcd3ceb6d7
constant,previous,serp,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b5a63c8a715771f586c2063b499a64f4e99c572bc13cac474c43ad8b6a1b227
constant,previous,serp,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b5a63c8a715771f586c2063b499a64f4e99c572bc13cac474c43ad8b6a1b227
constant,previous,serp,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b5a63c8a715771f586c2063b499a64f4e99c572bc13cac474c43ad8b6a1b227
constant,previous,serp,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b5a63c8a715771f586c2063b499a64f4e99c572bc13cac474c43ad8b6a1b227
constant,previous,serp,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b5a63c8a715771f586c2063b499a64f4e99c572bc13cac474c43ad8b6a1b227
constant,previous,serp,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,3105bb157ae96e324a763b2f6628c1f07f4e1ca50e4a5a43e4c3f4b12fa1a7e7
constant,previous,serp,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,3105bb157ae96e324a763b2f6628c1f07f4e1ca50e4a5a43e4c3f4b12fa1a7e7
constant,previous,serp,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,3105bb157ae96e324a763b2f6628c1f07f4e1ca50e4a5a43e4c3f4b12fa1a7e7
constant,previous,serp,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,3105bb157ae96e324a763b2f6628c1f07f4e1ca50e4a5a43e4c3f4b12fa1a7e7
constant,previous,serp,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,3105bb157ae96e324a763b2f6628c1f07f4e1ca50e4a5a43e4c3f4b12fa1a7e7
constant,previous,col,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b9ac0a27718fbd0213eaf873845d3ebe1d3af16321e42738af7d65ef47c8fcc
constant,previous,col,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b9ac0a27718fbd0213eaf873845d3ebe1d3af16321e42738af7d65ef47c8fcc
constant,previous,col,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b9ac0a27718fbd0213eaf873845d3ebe1d3af16321e42738af7d65ef47c8fcc
constant,previous,col,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b9ac0a27718fbd0213eaf873845d3ebe1d3af16321e42738af7d65ef47c8fcc
constant,previous,col,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5b9ac0a27718fbd0213eaf873845d3ebe1d3af16321e42738af7d65ef47c8fcc
constant,previous,col,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d174cbd5f18d01ef789aa62f67f12f8c8790789d1ceff358062acfcbcec22a29
constant,previous,col,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d174cbd5f18d01ef789aa62f67f12f8c8790789d1ceff358062acfcbcec22a29
constant,previous,col,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d174cbd5f18d01ef789aa62f67f12f8c8790789d1ceff358062acfcbcec22a29
constant,previous,col,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d174cbd5f18d01ef789aa62f67f12f8c8790789d1ceff358062acfcbcec22a29
constant,previous,col,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,d174cbd5f18d01ef789aa62f67f12f8c8790789d1ceff358062acfcbcec22a29
constant,previous,col,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,05b2a9cc89534009f9640730bc379a636cf3b35c728789f2be4ce4ff1ead426a
constant,previous,col,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,05b2a9cc89534009f9640730bc379a636cf3b35c728789f2be4ce4ff1ead426a
constant,previous,col,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,05b2a9cc89534009f9640730bc379a636cf3b35c728789f2be4ce4ff1ead426a
constant,previous,col,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,05b2a9cc89534009f9640730bc379a636cf3b35c728789f2be4ce4ff1ead426a
constant,previous,col,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,05b2a9cc89534009f9640730bc379a636cf3b35c728789f2be4ce4ff1ead426a
constant,previous,col_serp,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,07e404b7138736de042137a24fb2dfdc2f1413077fd460ade5dcb3f4e8d90bc7
constant,previous,col_serp,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,07e404b7138736de042137a24fb2dfdc2f1413077fd460ade5dcb3f4e8d90bc7
constant,previous,col_serp,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,07e404b7138736de042137a24fb2dfdc2f1413077fd460ade5dcb3f4e8d90bc7
constant,previous,col_serp,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,07e404b7138736de042137a24fb2dfdc2f1413077fd460ade5dcb3f4e8d90bc7
constant,previous,col_serp,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,07e404b7138736de042137a24fb2dfdc2f1413077fd460ade5dcb3f4e8d90bc7
constant,previous,col_serp,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,7c3be20418dd3b22812bd2cf5e1479877e88030cc4d83803e61970fe3b2e96f0
constant,previous,col_serp,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,7c3be20418dd3b22812bd2cf5e1479877e88030cc4d83803e61970fe3b2e96f0
constant,previous,col_serp,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,7c3be20418dd3b22812bd2cf5e1479877e88030cc4d83803e61970fe3b2e96f0
constant,previous,col_serp,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,7c3be20418dd3b22812bd2cf5e1479877e88030cc4d83803e61970fe3b2e96f0
constant,previous,col_serp,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,7c3be20418dd3b22812bd2cf5e1479877e88030cc4d83803e61970fe3b2e96f0
constant,previous,col_serp,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,597a203de0fd6e4f263eb81ff2e79acccd18450a56bb253c3d4b98f05ecd50b7
constant,previous,col_serp,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,597a203de0fd6e4f263eb81ff2e79acccd18450a56bb253c3d4b98f05ecd50b7
constant,previous,col_serp,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,597a203de0fd6e4f263eb81ff2e79acccd18450a56bb253c3d4b98f05ecd50b7
constant,previous,col_serp,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,597a203de0fd6e4f263eb81ff2e79acccd18450a56bb253c3d4b98f05ecd50b7
constant,previous,col_serp,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,597a203de0fd6e4f263eb81ff2e79acccd18450a56bb253c3d4b98f05ecd50b7
constant,avg,row,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,379ffc5ea38b6864d818a5fe69ebcf46440ad765797994c22b26d83585283b3c
constant,avg,row,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,379ffc5ea38b6864d818a5fe69ebcf46440ad765797994c22b26d83585283b3c
constant,avg,row,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,379ffc5ea38b6864d818a5fe69ebcf46440ad765797994c22b26d83585283b3c
constant,avg,row,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,379ffc5ea38b6864d818a5fe69ebcf46440ad765797994c22b26d83585283b3c
constant,avg,row,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,379ffc5ea38b6864d818a5fe69ebcf46440ad765797994c22b26d83585283b3c
constant,avg,row,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,821a5001c8a72b651a73bea9ab0555ae2406bd41512a60800a4bbc4fc80fe34c
constant,avg,row,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,821a5001c8a72b651a73bea9ab0555ae2406bd41512a60800a4bbc4fc80fe34c
constant,avg,row,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,821a5001c8a72b651a73bea9ab0555ae2406bd41512a60800a4bbc4fc80fe34c
constant,avg,row,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,821a5001c8a72b651a73bea9ab0555ae2406bd41512a60800a4bbc4fc80fe34c
constant,avg,row,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,821a5001c8a72b651a73bea9ab0555ae2406bd41512a60800a4bbc4fc80fe34c
constant,avg,row,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,794e9912b8ab3c2ca92eee746cafe8eeae66032e8af192db5ff3e4ffd0cc322e
constant,avg,row,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,794e9912b8ab3c2ca92eee746cafe8eeae66032e8af192db5ff3e4ffd0cc322e
constant,avg,row,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,794e9912b8ab3c2ca92eee746cafe8eeae66032e8af192db5ff3e4ffd0cc322e
constant,avg,row,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,794e9912b8ab3c2ca92eee746cafe8eeae66032e8af192db5ff3e4ffd0cc322e
constant,avg,row,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,794e9912b8ab3c2ca92eee746cafe8eeae66032e8af192db5ff3e4ffd0cc322e
constant,avg,serp,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63d2b370af94cafe961f79ec9955d56a8379ba70fa12ee76277f7413d9c9fc4f
constant,avg,serp,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63d2b370af94cafe961f79ec9955d56a8379ba70fa12ee76277f7413d9c9fc4f
constant,avg,serp,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63d2b370af94cafe961f79ec9955d56a8379ba70fa12ee76277f7413d9c9fc4f
constant,avg,serp,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63d2b370af94cafe961f79ec9955d56a8379ba70fa12ee76277f7413d9c9fc4f
constant,avg,serp,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,63d2b370af94cafe961f79ec9955d56a8379ba70fa12ee76277f7413d9c9fc4f
constant,avg,serp,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,e6318245cdc88fc1b315fe61519b75061566c95b87bb0156892d3afabdb7bfe0
constant,avg,serp,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,e6318245cdc88fc1b315fe61519b75061566c95b87bb0156892d3afabdb7bfe0
constant,avg,serp,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,e6318245cdc88fc1b315fe61519b75061566c95b87bb0156892d3afabdb7bfe0
constant,avg,serp,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,e6318245cdc88fc1b315fe61519b75061566c95b87bb0156892d3afabdb7bfe0
constant,avg,serp,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,e6318245cdc88fc1b315fe61519b75061566c95b87bb0156892d3afabdb7bfe0
constant,avg,serp,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,58f18d6e52d47770337afe7a4179f24a88212cab7429ec76c0c9784d285ce885
constant,avg,serp,vertical,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,58f18d6e52d47770337afe7a4179f24a88212cab7429ec76c0c9784d285ce885
constant,avg,serp,vertical,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,58f18d6e52d47770337afe7a4179f24a88212cab7429ec76c0c9784d285ce885
constant,avg,serp,vertical,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,58f18d6e52d47770337afe7a4179f24a88212cab7429ec76c0c9784d285ce885
constant,avg,serp,vertical,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,58f18d6e52d47770337afe7a4179f24a88212cab7429ec76c0c9784d285ce885
constant,avg,col,traversal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,87f0fa29a6e608d7a8dcdef0da38c5b1e4594fadde4fcdc3f6db2dfd0d999b4a
constant,avg,col,traversal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,87f0fa29a6e608d7a8dcdef0da38c5b1e4594fadde4fcdc3f6db2dfd0d999b4a
constant,avg,col,traversal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,87f0fa29a6e608d7a8dcdef0da38c5b1e4594fadde4fcdc3f6db2dfd0d999b4a
constant,avg,col,traversal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,87f0fa29a6e608d7a8dcdef0da38c5b1e4594fadde4fcdc3f6db2dfd0d999b4a
constant,avg,col,traversal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,87f0fa29a6e608d7a8dcdef0da38c5b1e4594fadde4fcdc3f6db2dfd0d999b4a
constant,avg,col,horizontal,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,ac001581173e4a38ee586c717290082146ab6cae703cc138f8aaad42cdb1ebc0
constant,avg,col,horizontal,32,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,ac001581173e4a38ee586c717290082146ab6cae703cc138f8aaad42cdb1ebc0
constant,avg,col,horizontal,64,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,ac001581173e4a38ee586c717290082146ab6cae703cc138f8aaad42cdb1ebc0
constant,avg,col,horizontal,128,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,ac001581173e4a38ee586c717290082146ab6cae703cc138f8aaad42cdb1ebc0
constant,avg,col,horizontal,256,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,ac001581173e4a38ee586c717290082146ab6cae703cc138f8aaad42cdb1ebc0
constant,avg,col,vertical,16,2,0.006075362677284398,1.0,2048,2048,4320,28672,1.0546875,0.15066964285714285,5f2b289d7854239fa1f923b1acec95270eb80131952e9009e72308beea14c852
